941C sVarName
DE05B0 fBlinkPeriod
DE0680 fMaxSqrDistanceToAbsorb
DE0750 fLifeAmount
DE0820 fLifeBigAmount
DE08EC fMissileAmount
DE09BC fMissileBigAmount
DE0A84 fPowerBombAmount
DE0B54 fPowerBombBigAmount
DE0C20 fMiniXLifeAmount
DE0CEC fMiniXMissileAmount
DE0DB8 fTimeSpawning
DE0E8C fTimeSpawningMelee
DE0F54 fTimeToBeCollectible
DE1028 fDropsRelaxMovementSize
DE10F0 iDropsRelaxMovementAnimationFrames
DE11BC bDropsDoRelaxMovement
DE1284 bAbsorbDissolvingPickables
DE14B4 fDefaultAttractionDistanceCm
DE16E8 fMiniXAttractionDistanceCm
DE17B8 fMiniXGreenMotionScale
DE1884 fMiniXYellowMotionScale
DE1950 fMiniXScaleMinFactor
DE1A18 fMiniXScaleMaxFactor
DE1AE4 fMiniXScaleFrequency
DE1BB0 uMiniXSmallGroupMaxSize
DE1C80 uMiniXMediumGroupMaxSize
DE1D4C sMiniXAbsorbSmallGroupPresetName
DE1E20 sMiniXAbsorbMediumGroupPresetName
DE1EE8 sMiniXAbsorbLargeGroupPresetName
DE1FB4 sMiniXFlyPresetName
DE207C bMissileBigDeprecated
DE2148 bPowerBombBigDeprecated
DE2210 sDropAbsorbLifePresetName
DE22DC sDropAbsorbLifeBigPresetName
DE23A4 sDropAbsorbMissilePresetName
DE2470 sDropAbsorbPowerBombPresetName
DE2538 sAbsorbingSoundPresetName
DF19A8 aVertex
DF1A20 aIndex
DF1D2C vPos
DF1DA4 oBox
DF1E14 sIconId
DF1E84 bFlipX
DF1EF4 bFlipY
DF2110 vPos
DF2188 oBoxL
DF21F8 oBoxR
DF2268 sLeftIconId
DF22D8 sRightIconId
DF2348 aRoomIds
DF23BC sRoomId
DF2674 vPos
DF26EC aConnectedActors
DF2940 oPolyLine
DF2C94 sMoveEntityID
DF2D0C iEntityType
DF2D7C oPathLine
DF2DEC bInverseNormal
DF2E90 fSurfaceLenght
DF2F98 vSurfaceStart
DF3008 vSurfaceEnd
DF3354 vPathStart
DF33CC vPathEnd
DF343C sDestAreaId
DF34AC fZOffset
DF3940 uDataVersion
DF39E8 gridDef
DF3A58 aNavmeshGeos
DF3AC8 mapOccluderGeos
DF3B3C oEmmyRoomGeo
DF3C48 mapEmmyRoomGeos
DF3CEC mapHeatRoomGeos
DF3D5C mapFreezeRoomGeos
DF3DCC mapNoFreezeRoomGeos
DF3E3C mapVignetteGeos
DF3EAC mapHintGeos
DF3F1C mapWaterPoolGeos
DF3F8C mapMagnetSurfaces
DF3FFC aMovingMagnetSurfaces
DF406C mapTransportSigns
DF40DC mapDoors
DF414C mapBlockages
DF41BC mapUsables
DF422C mapItems
DF429C mapProps
DF430C mapCentralUnits
DF437C mapBosses
DF43EC mapBossBattleLabels
DF445C mapAbilityLabels
DF44CC mapVignetteOccludedIcons
DF4A8C key
DF4C38 element
DF5070 key
DF521C element
DF5A00 key
DF5BAC element
DF5FE4 key
DF6190 element
DF6978 key
DF6B24 element
DF6F5C key
DF7108 element
DF78F0 key
DF7A9C element
DF7ED4 key
DF8080 element
DF8868 key
DF8A14 element
DF8E4C key
DF8FF8 element
DF97E0 key
DF998C element
DF9DC4 key
DF9F70 element
DFA758 key
DFA904 element
DFAD3C key
DFAEE8 element
DFB6D0 key
DFB87C element
DFBCB4 key
DFBE60 element
DFC648 key
DFC7F4 element
DFCC2C key
DFCDD8 element
DFD5C0 key
DFD76C element
DFDBA4 key
DFDD50 element
E26DC0 fBorderT
E26E8C fBorderD
E26F50 fBorderL
E27014 fBorderR
E27294 uSpriteRow
E2733C uSpriteCol
E273DC sDisabledIconId
E2747C sInspectorLabel
E2751C sFemaleGenreLangs
E275BC vAnchorOffset
E2765C bAutoScale
E276FC bIsGlobal
E277C0 bFullZoomScale
E27884 o9PatchConfig
E27AB0 vPos
E27B58 vSize
E27EFC oMinimapIconsMatLink
E27F74 oIconsNoMipsMatLink
E27FE4 oOverlayMatLink
E28054 mapIconDefs
E280FC mapLabelDefs
E287D4 key
E28980 element
E28DB8 key
E28F64 element
E2974C key
E298F8 element
E29D30 key
E29EDC element
E38908 key
E38AB4 element
E38EEC key
E39098 element
E395B0 sScenarioId
E39628 vGridMin
E39698 vGridMax
E39870 aGridCellBlocks
E3EBB8 eFOWType
E3ED8C fFOWRadius
E3EF60 fFOWCellFadeTime
E3F134 bFOWShowUnvisited
E3F308 vViewPos
E3F4DC fViewScale
E3F6B4 fViewAlpha
E3F9B4 fViewZoom
E3FB88 bAutoFadeEnabled
E3FD5C bMinimapExEnabled
E3FF30 bMinimapExPanning
E41410 vOccluderColor
E4161C vDefaultBorderColor
E41830 vUnexploredBorderColor
E41A54 vNormalRoomColor
E41C70 vSpecialRoomColor
E41E94 vTransportRoomColor
E420B0 vDefaultColor
E422D4 vCooldownColor
E4238C vCameraLimitsColor
E42430 vHighlightColor
E424D4 vHighlightUnlockedColor
E4258C vEmmyColor
E42640 vEmmyDeadColor
E426F8 vEmmyZoneClosedColor
E4279C vHeatColor
E42854 vCooldownHeatColor
E428F8 vWaterColor
E429B0 vColdColor
E42A6C vLavaColor
E42B18 vDoorColor
E42BC4 vBossColor
E42C74 vMagnetSurfaceColor
E42D30 vTileColorPowerbeam
E42DE8 vTileColorBomb
E42EA0 vTileColorMissile
E42F54 vTileColorSupermissile
E43004 vTileColorPowerbomb
E430B4 vTileColorScrewattack
E43170 vTileColorWeight
E43228 vTileColorSpeedboost
E432DC vMarkerColorA
E43380 vMarkerColorB
E43428 vMarkerColorC
E434CC vMarkerColorD
E43574 vMarkerColorE
E43618 vColorRED
E436C0 vColorPURPLE
E43768 vColorYELLOW
E43810 vColorGREEN
E438B4 vColorDARKBLUE
E43960 vColorBLUE
E43A04 vColorORANGE
E43AB4 vColorPINK
E43B68 vCaveColor
E43C1C vMagmaColor
E43CC0 vLabColor
E43D64 vAquaColor
E43E24 vForestColor
E43ECC vQuarantineColor
E43F78 vSanctuaryColor
E4401C vShipyardColor
E440CC vSkyColor
E442DC fMinimapViewAlpha
E444EC fMinimapViewZoom
E446F8 fAreaMapSnapVelMult
E44904 fAreaMapMoveVel
E44B10 fAreaMapFastMoveVel
E44D1C fAreaMapZoomMin
E44F28 fAreaMapZoomMax
E45134 fAreaMapZoomDefault
E45340 fAreaMapZoomVel
E4554C bAutoFadeEnabled
E476C4 nMarkerID
E4789C eType
E47A74 vPos
E47C4C sTargetID
E47E20 nTargetSlot
E487D0 sIconID
E48848 vIconPos
E498F4 key
E49AA0 element
E49ED8 key
E4A084 element
E4A86C key
E4AA18 element
E4AE50 key
E4AFFC element
E4B7E0 key
E4B98C element
E4BDC4 key
E4BF70 element
E4C758 key
E4C904 element
E4CD3C key
E4CEE8 element
E78450 fIniValue
E784C8 fEndValue
E78538 fAnimTime
E785A8 strInterpFunc
E90418 key
E905C4 element
E909FC key
E90BA8 element
E9127C arrWeaponStateAssets
E918AC key
E91A58 element
E91E90 key
E9203C element
E9274C arrAudioPresetsSources
E92BF4 oWeaponAudioPresets
E930A0 rPowerBeamNormalExplosion
E93118 rPowerBeamChargeExplosion
E93188 rPowerBeamDiffusionExplosion
E931F8 rPlasmaBeamNormalExplosion
E93268 rPlasmaBeamChargeExplosion
E932D8 rPlasmaBeamDiffusionExplosion
E93348 rWaveBeamNormalExplosion
E933B8 rWaveBeamChargeExplosion
E93428 rWaveBeamDiffusionExplosion
E93498 rSPBExplosion
E93508 rSPBBlockExplosion
E93578 rHyperBeamExplosion
E935E8 rNoDamageExplosion
E93658 rHeatedExplosion
E936C8 fShotSpeed
E9F41C fMaxFadeOutTimeLights
E9F4F8 fMaxFadeInTimeLights
E9F5C8 bKillPlayerOutsideScenario
E9FC78 vSubareaSetups
E9FEC4 vCharclassGroups
EC4934 sId
EC49AC fMaxRange
EC4A1C fMaxTTL
EC610C sInputPreset
EC64A4 iHazardousCount
EC6964 iHeatZoneCount
ECFA38 fLifeTankSize
ECFB10 fSETankSize
ECFBDC fMissileTankSize
ED6448 wpCentralUnit
ED6FA8 tColor
ED71B0 fColorInterp
ED73DC fScale
ED762C fScaleInterp
ED7858 tRange
ED7A6C fRangeInterp
ED7C98 fWaveFreq
ED7EC0 fWaveAmp
ED80E8 fWaveVelocity
ED81AC fWaveInterp
ED9430 sPreset
ED960C fColorInterp
ED97E0 fScaleInterp
ED99B4 fRangeInterp
ED9A24 fWaveInterp
EDA3DC key
EDA594 element
EDA9CC key
EDAB84 element
EDB3C4 tColor
EDB5CC fColorInterp
EDBDEC sPreset
EDBFC8 fColorInterp
EDC630 key
EDC7E8 element
EDCC20 key
EDCDD8 element
EDD61C fTintInterp
EDD7F0 fLight
EDD9C4 fCube
EDDB98 fDepth
EDDD6C fSaturation
EDDF40 fLightNear
EDE114 fCubeNear
EDE2E8 fDepthNear
EDE514 fSaturationNear
EDF744 sPreset
EDF920 fTintInterp
EDFF88 key
EE0140 element
EE0578 key
EE0730 element
EE0F74 tColor
EE1178 fColorInterp
EE13A4 fBlend
EE15AC fBlendInterp
EE20C8 sPreset
EE22A4 fColorInterp
EE2478 fBlendInterp
EE2C5C key
EE2E14 element
EE324C key
EE3404 element
EE3C48 tDiffuse
EE3E50 tSpecular0
EE4058 tSpecular1
EE4260 fColorInterp
EE448C tAttenuation
EE4690 fAttenuationInterp
EE54A4 sPreset
EE5680 fColorInterp
EE5854 fAttenuationInterp
EE6038 key
EE61F0 element
EE6628 key
EE67E0 element
EE7024 tColorUp
EE722C fColorUpInterp
EE7458 tColorDown
EE7660 fColorDownInterp
EE817C sPreset
EE8358 fColorUpInterp
EE852C fColorDownInterp
EE8D10 key
EE8EC8 element
EE9300 key
EE94B8 element
EE9CF8 tBloom
EE9F18 fBloomInterp
EEA738 sPreset
EEA914 fBloomInterp
EEAF7C key
EEB134 element
EEB56C key
EEB724 element
EEBF68 bEnabled
EEC16C tColor
EEC374 fColorInterp
EEC5A0 fBase
EEC7A4 fBaseInterp
EEC9D0 tAttenuation
EECBD4 fAttInterp
EECE00 fNear
EED004 fNearInterp
EED230 fFar
EED434 fFarInterp
EED660 fWaveFreq
EED888 fWaveAmp
EEDAB0 fWaveVelocity
EEDB74 fWaveInterp
EEF564 sPreset
EEF740 fColorInterp
EEF914 fBaseInterp
EEFAE8 fNearInterp
EEFCBC fFarInterp
EEFE90 fAttInterp
EEFF00 fWaveInterp
EF0BB0 key
EF0D68 element
EF11A0 key
EF1358 element
EF1B9C fInterp
EF1DC8 bEnabled
EF1FCC sTexturePath
EF2A20 sPreset
EF2BFC fCubeMapInterp
EF3264 key
EF341C element
EF3854 key
EF3A0C element
EF40EC fFallOff
EF4200 fIntensity
EF42FC fBias
EF43F8 fRadius
EF44F4 fDepthFct
EF45F0 bEnabled
EF4850 fInterp
EF4AAC fIntensityFactor
EF4D00 fFogFactor
EF56CC sPreset
EF58A8 fInterp
EF5F10 key
EF60C8 element
EF6500 key
EF66B8 element
EF6EFC fInterp
EF7150 fExposure
EF73A4 fGamma
EF75F8 fSaturationColor
EF7848 fContrast
EF7A98 fBrightness
EF7CE8 vColorTint
EF7EEC fColorVibrance
EF8138 bEnabled
EF9398 sPreset
EF9574 fInterp
EF9BDC key
EF9D94 element
EFA1CC key
EFA384 element
EFABC8 fInterp
EFAE1C fCubeAttFactor
EFB06C fZDistance
EFB294 fGradientSize
EFBDAC sPreset
EFBF88 fInterp
EFC5F0 key
EFC7A8 element
EFCBE0 key
EFCD98 element
EFD65C sID
EFD7EC tFog
EFD984 tVerticalFog
EFDAE4 tFogTransitions
EFDC44 tAmbient
EFDDA4 tAmbientTransitions
EFDF04 tDepthTint
EFE064 tDepthTintTransitions
EFE1C4 tMaterialTint
EFE324 tMaterialTintTransitions
EFE484 tPlayerLight
EFE5E4 tPlayerLightTransitions
EFE744 tHemisphericalLight
EFE8A4 tHemisphericalLightTransitions
EFEA04 tBloom
EFEB64 tBloomTransitions
EFECC4 tVerticalFogTransitions
EFEE24 tCubeMap
EFEF84 tCubeMapTransitions
EFF0E4 tSSAO
EFF244 tSSAOTransitions
EFF3A4 tToneMapping
EFF504 tToneMappingTransitions
EFF664 tIBLAttenuation
EFF7C4 tIBLAttenuationTransitions
EFFFE8 key
F00194 element
F005CC key
F00778 element
F3C450 sPreset
F3C4C8 fFadeIn
F3C538 fFadeOut
F3C5A8 eFadeType
F3C618 ePlayFlag
F3CCB8 key
F3CE64 element
F3D29C key
F3D448 element
F3DC88 sID
F3DDF0 tPreset
F3DF58 ePlayFlag
F3E0C0 tMusicTransitions
F3E8E0 key
F3EA8C element
F3EEC4 key
F3F070 element
F46538 dicPresets
F46BE8 dicBossPresets
F494A0 sToPreset
F49518 fVolume
F49588 fFadeIn
F495F8 fFadeOut
F49668 fFadeInDelay
F496D8 eReverb
F49C20 sID
F49DF8 sSoundID
F49F60 tSound
F4A0C8 dctTransitions
F4B1A4 key
F4B350 element
F4B788 key
F4B934 element
F5111C dicPresets
F51F08 key
F520B4 element
F524EC key
F52698 element
F599F4 dicPresets
F5B4D0 sId
F5B570 vsCharClassesIds
F5C000 key
F5C1AC element
F5C5E4 key
F5C790 element
F5F944 sId
F5FB1C sSetupId
F5FC80 sPackSetId
F5FE54 bDisableSubArea
F60028 fCameraZDistance
F601FC bIgnoreMetroidCameraOffsets
F603D4 sCharclassGroupId
F6053C asItemsIds
F606A8 vsCameraCollisionsIds
F608D8 vsCutscenesIds
F61DAC key
F61F58 element
F62390 key
F6253C element
F6CEE8 key
F6D094 element
F6D4CC key
F6D678 element
F71078 sId
F71210 vSubareaConfigs
F72354 key
F72500 element
F72938 key
F72AE4 element
F86FB8 strTargetFilter
F90324 dicGlobalMusicPresets
F909D4 dicGlobalBossMusicPresets
F91800 bNCLCurrentMusicDebugEnable
F9F6D0 sWav
F9F748 iLoops
F9F7B8 iLoopStart
F9F828 iLoopEnd
F9FEC8 key
FA0074 element
FA04AC key
FA0658 element
FA0D24 iTrack
FA0D9C vFiles
FA0E0C fFadeIn
FA0E7C fFadeOut
FA0EEC fDelay
FA0F5C fVol
FA0FCC iStartPos
FA103C eCrossFade
FA10AC bPauseOnPop
FA111C fEnvFactor
FA17BC key
FA1968 element
FA1DA0 key
FA1F4C element
FA2618 eState
FA2690 fFadeOut
FA2D30 key
FA2EDC element
FA3314 key
FA34C0 element
FA3D00 sAlias
FA3D70 vTracks
FA4590 key
FA473C element
FA4B74 key
FA4D20 element
FA53CC oTrack
FA5444 vFadeOuts
FA5AE4 key
FA5C90 element
FA60C8 key
FA6274 element
FA6940 eState
FA69B8 vTracks
FA7058 key
FA7204 element
FA763C key
FA77E8 element
FA7E9C sSpawnGroup
FA800C dicSubStatePresets
FA8ECC key
FA9078 element
FA94B0 key
FA965C element
FA9D10 sBoss
FA9E80 dicSpawnGroupConfigs
FAAD40 key
FAAEEC element
FAB324 key
FAB4D0 element
FC6568 fTitleScreen
FC6770 fSamusStory
FC6974 fOpening
FC6B78 fGameOver
FC6D7C fSaveStation
FC6F80 fMapStation
FC7184 fAccessPoint
FC7388 fStatueRoom
FC758C fTrainStation
FC7790 fCave001
FC7994 fCave002
FC7B98 fCave003
FC7D9C fCaveThermalDevice
FC7FA0 fCaveCooldDown
FC81A4 fMagma001
FC83A8 fMagma002
FC85AC fMagmaCoolDown
FC87B0 fBaseLab001
FC89B4 fBaseLabBlackOut
FC8BB8 fAqua001
FC8DBC fAqua002
FC8FC0 fForest001
FC91C4 fQuarantine001
FC93C8 fSancturary001
FC95CC fShipyard001
FC97D0 fSkybase001
FC99D4 fEscapeSequence
FC9BD8 fEmmyPatrol
FC9DDC fEmmySearch
FC9FE0 fEmmyChase
FCA1E4 fEmmyDefeated
FCA3E8 fEmmyDefeatedMagma
FCA5EC fEmmyDefeatedBaselab
FCA7F0 fEmmyDefeatedForest
FCA9F4 fEmmyDefeatedSanctuary
FCABF8 fEmmyDefeatedShipyard
FCADFC fCentralUnitPhase1
FCB000 fCentralUnitPhase2
FCB204 fBossDefeated
FCB408 fBossScorpius001
FCB60C fBossScorpius002
FCB810 fBossScorpiusPresentation
FCBA14 fBossCoolDownX
FCBC18 fBossCoolDownXPresentation
FCBE1C fBossKraid001
FCC020 fBossKraid002
FCC224 fBossKraidPresentation
FCC428 fHydrogiga001
FCC62C fHydrogiga002
FCC830 fSuperGoliathX
FCCA34 fSuperQuetzoaX
FCCC38 fBossMidChozoRobotSoldier
FCCE3C fBossMidChozoWarriorX001
FCD040 fBossMidChozoWarriorX002
FCD244 fBossCommanderPresentation
FCD448 fBossCommander001
FCD64C fBossCommander002
FCD850 fBossCommander003
FCDA54 fBossCommanderX001
FCDC58 fBossCommanderX002
FCDE5C fProfessorX
FCE060 fEncounterProfessor
FCE264 fSancEmmyPresentation
FCE468 fStrongReaction
FCE66C fPowerBomb
FCE870 fCommanderOutro
FCEA74 fEndGame
FCEC78 fStaffRoll
FCEE7C fEndScreen
FCF080 fJingleTojo
FCF284 fJingleItemGet
FCF488 fJingleItemGetUnknown
FCF68C fJinglePowerUpGet
FDE254 aSoundEventRules
FDE678 strSelectorDesc
FDE894 pContextSelector
FDE90C mapSoundEvents
FDEDE0 pAudioPresets
FDF3A0 key
FDF54C element
FDF984 key
FDFB30 element
FE0318 key
FE04C4 element
FE0B00 key
FE0CAC element
FEB1D0 vFiles
FEBA90 fVolume
FEBCE4 fPitch
FEC6A8 sUniqueId
FEC880 sNodeToAttach
FECA5C arrMatFiles
FECC34 ePlayerId
FECE0C eLogicId
FECFE4 eAttCurve
FED1BC ePositional
FED394 iInstanceLimit
FED5BC fInBetweenTime
FED7E4 fAttMaxRange
FEDA14 fAttMinRange
FEDC40 fVolume
FEDE94 fVolumeRange
FEE0E4 fPitch
FEE338 fPitchRange
FEE588 fPan
FEE7D8 fPanRange
FEEA28 fFadeIn
FEEC50 fFadeOut
FEEE78 fEmptyPercentage
FEF0C8 fStartDelayed
FEF2F0 bLoop
FEF4F4 bAttachToActor
FEF6F8 bStpChgAnim
FEF900 bStpEntDead
FEFB08 bManaged
FEFD0C bRumbleSync
FEFF10 fRumbleGainOverride
FF0114 fDimRelativeVolume
FF0320 fDimTime
FF0528 fDimFadeTime
FF0730 fDimRecoverTime
FF3D64 key
FF3F10 element
FF4348 key
FF44F4 element
FFB6B4 dicPresets
FFC49C key
FFC648 element
FFCA80 key
FFCC2C element
10030B8 dctProps
1003540 hashSections
1003E90 key
100403C element
1004550 key
10046FC element
100A86C lPoolDefinitions
100AD58 key
100AF10 element
100B348 key
100B500 element
100BB14 sFile
100BC2C eType
100BCC8 uSize
100EE6C sID
100EF80 sControllerID
100EFF0 bStatic
100F060 v3Position
100F0D0 v3Dir
100F140 fFovX
100F1B0 fMinExtraZDist
100F29C fMaxExtraZDist
100F388 fDefaultInterp
1012468 vPos
1012A70 vPos
1012CF4 fSwarmRadius
1012D90 fDiversionChance
1013B40 tNodes
10144B4 tSubPaths
10149A0 key
1014B58 element
1014F90 key
1015148 element
1015930 key
1015AE8 element
1015F20 key
10160D8 element
10168C0 key
1016A6C element
1016EA4 key
1017050 element
1020E80 key
102102C element
1021464 key
1021610 element
1021DF4 key
1021FA0 element
10223D8 key
1022584 element
1022BAC fDistanceListenerToTarget
10233AC oDefinition
1023514 lstActors
108074C bEnabled
10809D8 bWantsEnabled
1080C1C bUseDefaultValues
108154C key
10816F8 element
1081B30 key
1081CDC element
108E668 bIsFlying
1092D68 fSlowDownFactor
1092E44 fSlowDownFactorMorphBall
1092F14 fSlowDownImpulseFactor
1092FEC fWalkingJumpVerticalMultiplier
109318C fWalkingJumpHorizontalMultiplier
1093318 bStealthAbortsSpinJump
10933E4 bStealthDuringSpinJumpChangesAnimation
10934B0 bWalkingFireEnabled
109357C bWalkingMeleeEnabled
1093648 bWalkingAnalogAimEnabled
1093714 bMoveDuringWalk
10937B8 bParkourUpEnabled
1093854 bParkourDownEnabled
10938F8 fParkourAnticipationDistance
1093998 fParkourAnticipationDistanceSpeedBooster
1093A3C fParkourDownAnticipationDistance
1093ADC fParkourWallMaxDistance
1093BAC fParkourNearMaxDistance
1093C7C bDetectRunNearWall
1093D48 bFallTurnEnabled
1093E14 fTimeToScheduleLandingJump
1093EBC fTimeToStartFocusInOpticCamo
1093F5C fFrozenDamage
1094000 fTimeToFrozenDamage
1094204 iFocusMode
10942A8 fParkourMinAdaptiveAnticipationFactor
1094C34 bForcedAnalogInput
1094CD4 fImpactImpulseX
1094DA0 fImpactImpulseY
1094E74 fImpactAirImpulseY
1094F40 fImpactHardImpulseX
1095010 fImpactHardImpulseY
10950E0 fImpactHardAirImpulseY
109D9BC fCurrentInterp
109DC28 vCurrentPos
109DE68 vCurrentDir
109E0A4 fDefaultInterp
109E2D8 fCurrentInterpChangeSpeed
109E50C fDefaultNear
109E780 fDefaultFar
109EA90 bIgnoreSlomo
10AAC08 bEnabled
10AACDC sLuaCallbackOnPossess
10AADE0 sLuaCallbackOnUnPossess
10AEBA0 sID
10AF1F4 fDistance
10AF2C8 fIterations
10AF9F4 fDistance
10AFAC8 sFunction
10B02C4 sFunction
10B03A0 fDistance
10B0468 fTwist
10B0DB4 fAmplitude
10B0E8C sFunction
10B0F78 bCentered
10B1734 fTime
10B1808 fAttMinRange
10B18D0 fAttMaxRange
10B199C fAttRange
10B1A64 sAttRangeFunction
10B3C3C key
10B3DE8 element
10B4220 key
10B43CC element
10B48E0 wpPath
10B4958 ePathType
10B4F28 sForcedAttack
10B4FFC iForcedAttackPreset
10B50C4 fTimeSinceTargetLastSeen
10B51E0 fTimeSinceLastDamage
10B52C0 fTimeSinceLastFrozen
10B53A0 fPathLeftCut
10B5468 fPathRightCut
10B5534 fCutDistanceClockwise
10B55FC fCutDistanceCounterClockwise
10B56C8 wpPathToFollow
10B5764 tFallbackPaths
10B57D8 ePathType
10B5874 bIndividualRequiresActivationPerception
10B5A74 bIgnoreAttack
10B5B44 bInBlindAttack
10D56DC bIsGenerator
10D577C bIsInfinite
10D5818 iMaxToGenerate
10D58B8 iMaxSimultaneous
10D5954 fGenerateEvery
10D59F8 sOnBeforeGenerateEntity
10D5AA8 sOnEntityGenerated
10D5B5C sOnEnable
10D5C0C sOnDisable
10D5CC0 sOnMaxSimultaneous
10D5D70 sOnMaxGenerated
10D5E24 sOnEntityDead
10D5ED4 sOnEntityDamaged
10D5F88 sOnAllEntitiesDead
10D603C bAutomanaged
10D60D8 bDisableOnAllDead
10D6178 bAutoenabled
10D6214 bSpawnPointsNotInFrustrum
10D62B4 bGenerateEntitiesByOrder
10D6350 sLogicCollisionShapeID
10D6454 wpAreaOfInterest
10D64F8 wpAreaOfInterestEnd
10D658C fDropAmmoProb
10D662C iInitToGenerate
10D66C8 sArenaId
10D67C4 bCheckActiveDrops
10D6954 iNumDeaths
10D6A1C vectSpawnPoints
10DEB00 InnerValue
10DF0F0 key
10DF29C element
10DF6D4 key
10DF880 element
10E05AC key
10E0758 element
10E0B90 key
10E0D3C element
10E19A0 sOnBeforeGenerate
10E1A70 sOnEntityGenerated
10E1B2C sStartAnimation
10E1C28 bSpawnOnFloor
10E1CCC bEntityCheckFloor
10E1D68 bCheckCollisions
10E1E08 fTimeToActivate
10E1EA4 iMaxNumToGenerate
10E1F48 bAllowSpawnInFrustum
10E1FE8 bStartEnabled
10E20D0 bAutomanaged
10E216C wpSceneShapeId
10E2210 wpCollisionSceneShapeId
10E22A4 wpNavigableShape
10E2340 wpAreaOfInterest
10E23D4 wpAreaOfInterestEnd
10E2470 fTimeOnAOIEndToUseAsMainAOI
10E2510 fSpawnFromXCellProbability
10E25B0 fSpawnFromXCellProbabilityAfterFirst
10E2650 eXCellSpawnPositionMode
10E26E8 bUseDynamicSpawnPosition
10E278C eDynamicSpawnPositionMode
10E2824 tDynamicSpawnPositions
10E2A50 tXCellTransformTargets
10E2B14 wpXCellActivationAreaShape
10E2D14 sCharClass
10E2E34 voActorBlueprint
10F3AE4 bRotateToDamagedEntity
10F3B8C fRotateToDamagedEntityMaxAngle
10F3C30 fRotateToDamagedEntityMinAngle
10F841C bIsInGrab
10F84E8 eLinkModeAsGrabber
10FDAE4 iMaxNumMissiles
1107D30 fMinAtt
1107E4C fMaxAtt
1107F60 fVol
1108004 fPitch
11080A0 fLaunchEvery
1108140 fHorizontalMult
11081E0 fVerticalMult
1108284 bLoop
1108320 fFadeInTime
11083C8 fFadeOutTime
11085C8 sSound1
110879C sSound2
1108970 sSound3
1108B44 sSound4
110B458 fSelectedHighRadius
110B504 fSelectedLowRadius
11163D4 sImpactAnim
11165D4 sDeadAnim
1117364 sImpactBackAnim
1117564 sDeadBackAnim
111775C sDeadAirAnim
1117954 sDeadAirBackAnim
1117E10 bEnemiesLifeLocked
1117EB8 fOverrideDamage
111BB70 bWantsCameraFXPreset
111BEF4 fMaxLife
111C174 fCurrentLife
111C644 bCurrentLifeLocked
111F908 fImpactInvulnerableTime
111FA1C sImpactHardAnim
111FAEC sHardImpactFX
111FD24 fLifeShards
11202A8 fVariaSuitDamageMult
1120380 fGravitySuitDamageMult
112044C fHyperSuitDamageMult
112051C fHardModeDamageMult
11205E8 fMorphImplulseDefaultDamage
11206B8 fOnDeathMusicsFade
1120780 fSlomoInterpTimeDead
112084C fSlomoInterpTimeRevive
1120914 fPlayerMaxLifeOverride
11209E4 bIgnoreImpact
1126B28 bProjectOnFloor
1126E78 sOnTeleport
1126F48 sOnTeleportLogicCamera
1127048 bOnTeleportLogicCameraRaw
11270E8 bProjectOnFloor
1127184 bMorphballMode
1127228 bSaveGameToCheckpoint
11272C4 bIsBossStartPoint
1127704 strCheckpointID
112777C vOffsetPos
11277EC vOffsetAng
112BA9C sDefaultModelPath
113B398 sOnEnterSound
113B414 eOnEnterSoundType
113B4B0 fEnterVol
113B550 fEnterPitch
113B5F0 fEnterFadeInTime
113B690 fEnterFadeOutTime
113B734 eOnEnterPositional
113B7C8 sLoopSound
113B83C eLoopSoundType
113B8D4 fLoopVol
113B974 fLoopPitch
113BA14 fLoopPan
113BAB0 fLoopFadeInTime
113BB54 fLoopFadeOutTime
113BBF0 sOnExitSound
113BC64 eOnExitSoundType
113BCFC fExitVol
113BD9C fExitPitch
113BE3C fExitFadeInTime
113BEDC fExitFadeOutTime
113BF80 eOnExitPositional
113EB9C vColorTitle
113EDE8 vColorSubtitle
113F034 vColorEntry
1159DCC awpScenarioColliders
1159E9C sLevelID
1159F4C sScenarioID
115A100 rEntitiesLayer
115A2F0 rSoundsLayer
115A4D4 rLightsLayer
115A5C4 vLayerFiles
115A904 fAreaTextLabelX
115A9AC fAreaTextLabelY
115AA50 fAreaTextSpriteX
115AAF0 fAreaTextSpriteY
116125C fCoordinatedAttacksMinTime
1161328 fCoordinatedAttacksMaxTime
116B5DC mapSpriteSheets
116BB9C vecSkins
116BF6C mapShapes
11795F4 ShowIcon
1179708 LabelText
1179804 ActivationState
1179900 OnActivatedSound
11799FC OnSelectedSound
1179AF8 eTextLabelAlignment
1179BF4 sOnActivatedSound
1179CF0 sOnSelectedSound
1179DEC sTopNeighbour
1179E5C sBottomNeighbour
1179ECC sRightNeighbour
1179F3C sLeftNeighbour
1179FAC bDebugBehaviour
117CCE0 key
117CE8C element
117D2C4 key
117D470 element
117DC50 key
117DDFC element
117E234 key
117E3E0 element
117EE9C sID
117F070 Enabled
117F248 Visible
117F44C Focusable
117F620 DragDropEnabled
117F7F4 Autosize
117F9C8 StageID
117FB9C State
117FD70 ClickableAreaShapeID
117FF44 X
1180118 LeftX
11802EC RightX
11804C0 CenterX
1180694 Y
1180868 TopY
1180A3C BottomY
1180C10 CenterY
1180DE4 Depth
1180FB8 ScaleX
118118C ScaleY
1181360 Angle
1181534 ColorR
1181708 ColorG
11818DC ColorB
1181AB0 ColorA
1181C84 SizeX
1181E58 SizeY
